0,798.61,863.88,861.06,776.45
0,799.41,866.7,861.47,782.89
0,799.82,860.26,863.88,798.21
0,800.62,860.26,859.45,778.86
0,801.43,861.47,855.82,778.46
0,801.03,861.87,857.03,782.09
0,805.46,864.29,857.84,782.89
0,800.62,863.88,858.24,783.7
0,801.03,862.27,860.26,785.71
0,800.62,860.66,859.05,786.92
0,792.16,858.64,858.64,795.38
0,792.16,861.87,860.66,791.76
0,788.94,862.27,858.24,782.49
0,788.13,861.06,854.62,781.28
0,790.15,863.08,855.02,771.61
0,787.33,862.27,855.82,769.6
0,783.7,859.45,855.02,768.39
0,778.46,860.66,855.42,777.25
0,768.39,859.45,855.82,786.92
0,767.18,861.47,855.42,772.01
0,764.36,865.09,853,768.79
0,761.14,862.67,853.41,772.42
0,756.3,860.66,855.02,774.84
0,749.45,859.05,851.39,762.34
0,766.37,857.44,854.62,765.16
0,781.28,857.03,858.64,797
0,778.86,859.85,856.63,795.38
0,780.07,860.26,858.24,788.94
0,788.94,857.44,859.45,794.58
0,771.61,860.26,857.03,792.16
0,771.21,861.87,857.03,783.7
0,790.55,862.27,856.63,780.88
0,779.67,865.49,856.63,777.66
0,771.21,863.08,857.84,770.81
0,773.63,859.45,860.66,792.56
0,770.81,861.06,860.66,787.33
0,774.43,859.45,857.44,774.84
0,776.85,858.24,857.44,788.53
0,768.39,859.85,853.81,782.49
0,761.14,860.66,854.62,784.91
0,757.11,859.05,857.84,792.16
0,757.51,859.05,857.44,789.74
0,763.55,864.29,856.23,789.34
0,763.96,859.85,859.45,795.38
0,760.33,855.02,862.27,793.77
0,761.14,859.45,860.66,790.15
0,760.73,861.87,859.05,788.13
0,767.58,862.27,860.66,796.19
0,765.97,863.08,860.66,788.53
0,762.75,863.48,857.84,781.28
0,765.16,863.48,858.24,788.13
0,761.54,860.66,859.05,773.22
0,757.51,858.64,858.24,770.81
0,751.47,861.87,857.44,780.07
0,755.09,856.23,858.64,775.64
0,765.97,853,861.47,795.38
0,764.76,858.64,857.44,803.44
0,779.27,862.67,855.82,804.25
0,776.45,858.64,862.67,805.46
0,749.85,849.78,864.29,794.18
0,754.69,843.74,864.69,796.19
0,766.78,844.95,866.7,805.46
0,770.81,849.38,865.9,799.01
0,770.81,846.15,865.09,803.04
0,778.06,846.15,861.87,811.1
0,780.07,850.18,861.87,815.13
0,786.52,850.99,860.66,799.41
0,798.21,849.38,860.26,804.65
0,796.59,845.35,864.29,831.65
0,793.77,846.15,863.48,813.11
0,798.21,848.17,862.27,809.89
0,803.04,853.81,861.87,814.73
0,799.01,855.42,859.45,809.89
0,797,848.97,860.26,825.2
0,789.34,851.79,859.45,822.38
0,789.34,852.6,861.06,809.49
0,802.23,850.18,862.67,807.88
0,797,848.17,859.45,806.26
0,784.51,848.17,860.26,812.71
0,792.56,850.18,860.66,815.13
0,791.36,847.77,858.64,809.49
0,775.24,850.99,856.23,801.03
0,792.16,852.2,856.63,799.01
0,794.58,850.59,858.24,797.4
0,785.71,851.79,858.24,801.83
0,783.7,853,856.63,802.64
0,786.92,852.6,855.42,786.92
0,794.18,852.6,856.63,775.24
0,791.36,850.99,858.64,802.23
0,787.73,849.38,858.64,809.49
0,792.16,849.78,857.84,794.98
0,791.36,852.2,856.63,801.03
0,788.13,850.59,853.41,799.41
0,798.21,854.62,852.2,795.79
0,802.64,860.26,851.39,792.97
0,790.95,860.66,849.38,783.7
0,789.74,859.85,846.15,778.86
0,794.58,856.23,846.56,777.25
0,790.15,853,850.99,777.66
0,791.76,852.6,857.03,795.38
0,794.18,857.03,856.23,794.58
0,796.19,858.24,852.2,790.15
0,791.76,855.02,850.99,781.28
0,789.34,854.62,853,770.4
0,792.16,853.41,852.6,788.53
0,790.15,855.02,850.18,790.55
0,783.7,855.82,850.18,775.64
0,785.31,854.21,850.99,778.06
0,781.28,854.21,853.41,783.3
0,775.24,854.62,855.82,783.3
0,794.58,854.62,855.42,787.73
0,796.19,859.45,849.38,784.91
0,774.84,861.06,847.77,771.21
0,776.04,860.66,854.62,774.43
0,780.07,861.87,855.82,778.86
0,776.45,859.45,852.6,773.22
0,778.86,858.64,853,774.03
0,776.85,857.44,851.79,769.6
0,778.06,857.03,848.57,770.4
0,783.3,861.87,850.18,789.34
0,787.33,863.88,852.6,769.6
0,782.89,866.3,850.18,753.88
0,770,863.08,852.6,780.88
0,760.73,854.62,856.23,786.52
0,764.36,855.02,853.81,784.91
0,764.76,856.23,853.81,787.73
0,762.75,855.02,853.41,783.7
0,761.54,853.81,851.39,780.88
0,751.87,853.81,851.79,781.68
0,745.42,851.79,852.2,782.09
0,745.82,851.79,853,784.51
0,744.21,853.81,853,782.49
0,743.41,853.81,852.2,780.88
0,735.35,852.6,850.59,779.27
