0,869.52,858.64,855.02,851.39
0,869.52,858.24,856.23,851.39
0,863.08,858.64,855.42,851.79
0,861.47,861.47,855.42,851.79
0,869.12,860.26,859.45,860.26
0,872.34,857.84,858.64,861.47
0,865.9,858.24,853,850.59
0,856.63,857.03,853.41,858.64
0,852.6,853,858.24,861.87
0,862.67,858.24,864.29,858.64
0,861.06,859.45,861.06,851.39
0,855.82,853.81,853,846.96
0,865.09,854.62,854.62,855.02
0,865.09,854.62,855.02,858.64
0,861.06,856.23,855.42,849.38
0,861.47,857.44,858.24,842.12
0,862.67,858.64,858.64,854.62
0,860.26,857.44,857.03,856.63
0,857.44,857.84,857.84,857.44
0,859.45,858.64,855.02,852.6
0,862.27,856.63,852.6,842.12
0,859.45,851.79,857.03,848.97
0,853.81,846.56,858.24,851.79
0,852.2,852.2,860.26,843.74
0,860.26,861.47,856.23,847.77
0,861.47,867.11,855.42,863.88
0,860.66,865.09,861.06,857.44
0,855.42,860.26,857.03,835.27
0,851.79,857.44,850.59,839.71
0,865.49,855.42,849.38,851.39
0,870.33,855.82,851.79,850.18
0,853.41,853.81,850.99,846.56
0,848.57,857.03,855.42,851.39
0,860.66,861.87,860.26,864.69
0,863.48,855.82,855.02,865.09
0,864.29,854.21,855.42,852.2
0,865.49,855.82,851.39,843.33
0,865.9,855.02,845.35,849.38
0,861.87,857.44,853.41,865.9
0,857.44,856.23,854.21,867.51
0,857.44,853.41,853.81,850.99
0,854.62,853.81,860.26,849.38
0,849.38,849.78,859.05,849.78
0,845.75,851.39,857.84,849.78
0,846.56,850.59,853.81,845.35
0,857.44,850.99,854.21,842.93
0,856.63,856.63,856.63,851.39
0,850.59,860.26,852.6,849.38
0,856.63,859.85,856.63,851.39
0,853.81,856.63,859.05,850.59
0,851.79,856.23,855.02,848.17
0,859.85,856.63,853.81,856.63
0,866.3,859.05,852.2,855.42
0,861.87,859.45,847.77,846.96
0,854.62,860.26,851.79,855.02
0,857.44,859.85,856.63,869.93
0,856.23,853.41,857.44,865.9
0,857.84,854.62,855.02,841.32
0,865.09,859.85,851.79,838.1
0,865.9,859.45,852.2,847.36
0,865.49,859.45,856.23,850.18
0,861.47,858.64,856.23,847.77
0,854.21,850.18,855.42,845.35
0,856.63,851.39,854.62,858.64
0,856.63,855.42,854.21,873.96
0,849.78,847.36,858.64,862.67
0,842.53,847.77,863.88,850.18
0,845.75,860.26,861.87,860.26
0,853,865.49,854.21,868.32
0,852.2,862.27,858.64,857.44
0,853.41,860.26,861.47,847.36
0,850.99,861.06,863.88,861.06
0,852.2,864.69,865.49,871.94
0,854.62,857.03,855.02,849.78
0,849.78,851.79,848.17,821.98
0,849.38,857.44,850.99,828.83
0,852.2,856.23,857.44,850.59
0,858.24,855.82,858.24,854.21
0,863.88,857.84,855.82,843.74
0,863.08,857.84,856.23,850.99
0,863.08,859.85,858.64,863.88
0,870.33,858.24,857.44,858.64
0,869.93,856.63,853.81,849.38
0,865.49,858.24,848.57,846.15
0,862.67,858.64,846.15,855.02
0,860.66,858.64,854.62,860.26
0,855.42,856.23,860.26,846.15
0,852.2,855.82,858.24,836.89
0,859.85,857.84,857.44,838.9
0,869.52,863.08,858.24,849.38
0,858.64,859.05,853,847.36
0,853.81,857.44,853,842.53
0,859.85,859.05,860.66,857.44
0,859.45,850.59,853.81,850.99
0,850.59,849.38,847.77,844.95
0,853.81,852.6,853.41,862.27
0,866.7,857.84,856.23,867.51
0,850.99,857.84,855.02,844.14
0,828.02,851.39,854.62,826.41
0,824.4,854.62,852.6,818.35
0,816.34,855.82,848.17,799.82
0,792.56,851.79,844.95,788.13
0,778.06,854.21,844.54,787.33
0,776.45,853.81,845.35,771.61
0,771.61,863.48,848.57,748.24
0,779.67,862.27,850.99,752.67
0,782.89,836.89,844.14,769.6
0,779.27,839.71,841.72,780.07
0,786.92,847.77,842.53,780.48
0,792.56,845.75,848.17,787.73
0,798.61,842.12,851.39,798.21
0,807.47,849.38,852.6,804.65
0,811.1,855.02,860.66,812.71
0,807.07,857.03,855.82,801.83
0,836.08,875.57,871.94,828.42
0,847.77,874.76,908.21,851.79
0,827.22,871.94,884.03,814.73
0,808.28,847.36,832.05,777.66
0,792.16,836.08,826.81,770.4
0,808.28,860.26,848.57,797
0,809.08,876.78,877.58,796.59
0,752.67,855.02,866.3,738.57
0,711.17,836.08,838.9,697.47
0,711.58,846.96,844.14,701.9
0,693.85,858.24,855.42,687
0,669.67,875.16,871.54,660
0,649.93,875.97,871.94,636.63
0,654.36,909.01,865.09,637.84
0,641.06,929.56,863.48,629.38
0,611.65,923.11,853.41,598.35
0,617.29,962.6,866.7,603.19
0,610.04,1004.1,867.51,602.38
0,622.12,1056.5,867.11,605.6
0,625.35,1110.1,871.14,608.02
0,603.59,1157.2,871.94,601.98
0,603.99,1224.5,880,598.75
0,619.71,1295.4,880,615.68
0,615.68,1337.3,867.11,602.78
0,613.66,1407,868.32,588.68
0,616.08,1498.5,875.16,608.42
0,623.74,1597.6,880,629.78
0,631.79,1.2088,878.39,631.79
0,624.14,1648,874.76,614.07
0,624.54,1649.2,872.75,610.04
0,635.02,1650,869.12,625.75
0,653.55,1650,879.6,640.66
0,660.4,1650,880.4,638.64
0,651.54,1650,862.27,630.99
0,655.16,1650,863.08,642.27
0,655.57,1650,865.9,650.73
0,663.22,1650,872.75,662.42
0,674.1,1650,872.34,662.01
0,667.66,1650,867.11,666.04
0,675.71,1650,863.88,678.13
0,674.91,1650,858.64,682.56
0,671.68,1650,865.49,690.62
0,680.95,1650,865.49,695.46
0,687.8,1650,857.03,699.49
0,706.74,0,858.24,697.88
0,717.22,1646.8,851.39,695.05
0,717.62,2.0147,853,700.29
0,717.22,1625.8,859.05,711.98
0,728.9,1523.1,854.62,725.68
0,736.96,1407.4,852.6,726.08
0,740.18,1295.8,853,722.05
0,749.85,1176.2,856.23,728.5
0,756.7,1072.6,861.47,738.57
0,752.27,948.5,856.63,743.81
0,749.85,825.6,848.57,736.56
0,763.96,762.34,851.79,740.99
0,774.43,714.8,855.82,749.05
0,784.1,685.38,856.23,754.29
0,782.89,667.66,850.99,748.24
0,785.71,652.75,853,754.29
0,784.51,636.23,857.03,767.18
0,776.45,623.33,847.36,765.97
0,790.55,617.29,850.18,771.61
0,794.18,605.6,855.82,781.28
0,788.53,591.5,854.62,792.56
0,796.59,577.8,853,800.62
0,810.29,567.33,846.15,794.98
0,813.11,547.58,844.54,792.97
0,819.96,521.39,845.75,807.88
0,829.23,498.42,849.78,830.04
0,823.59,467.8,857.44,837.29
0,829.63,440,861.87,832.45
0,834.87,422.67,859.45,835.27
0,831.65,399.71,860.66,840.51
0,825.6,376.34,859.45,838.5
0,828.83,366.67,856.23,830.44
0,831.25,362.23,857.84,826.41
0,828.02,354.18,854.21,829.63
0,826.81,346.92,852.2,826.81
0,830.44,354.98,856.63,817.55
0,830.04,361.03,859.45,821.98
0,822.78,356.19,856.23,836.48
0,813.92,357,852.2,826.81
0,815.93,372.31,858.64,819.16
0,819.16,381.98,862.27,822.78
0,817.55,388.42,859.45,819.16
0,816.34,401.32,861.06,824.4
0,814.73,410.59,861.47,832.86
0,816.74,421.47,855.82,825.2
0,820.37,435.57,852.6,823.99
0,825.2,447.66,850.59,830.44
0,832.86,461.76,855.42,831.65
0,841.72,479.89,859.85,830.44
0,841.32,492.38,849.38,825.6
0,848.97,504.07,850.99,831.25
0,862.67,514.54,860.26,842.93
0,864.69,525.02,859.85,846.15
0,865.09,536.3,857.03,846.56
0,858.24,540.73,849.78,844.54
0,844.95,545.97,845.75,843.74
0,856.23,563.3,858.24,847.77
0,864.69,572.16,863.88,839.3
0,855.42,572.97,861.87,842.12
0,843.74,583.04,863.88,847.36
0,846.96,599.56,861.87,848.97
0,857.03,610.44,857.44,832.86
0,849.38,620.92,850.59,827.62
0,851.39,628.17,850.99,845.75
0,840.11,628.97,854.21,836.08
0,832.86,636.63,850.99,829.23
0,847.36,652.75,852.6,837.29
0,850.99,662.82,853,834.87
0,843.33,667.25,844.95,832.45
0,840.11,672.89,851.39,833.26
0,834.47,680.55,856.23,830.84
0,836.08,683.77,849.78,839.71
0,841.32,681.76,847.36,845.75
0,847.36,687.8,855.42,857.84
0,852.6,699.08,853,860.66
0,855.42,707.55,848.57,850.59
0,865.9,709.96,856.23,855.42
0,869.12,710.37,854.62,849.78
0,871.94,723.66,854.21,836.89
0,871.54,732.93,855.82,847.77
0,867.51,730.51,850.59,854.21
0,863.48,732.53,847.77,844.54
0,869.12,743.81,858.64,846.56
0,861.06,747.44,854.21,840.51
0,853.41,742.2,848.97,845.35
0,860.66,750.26,851.79,855.02
0,855.02,758.72,842.53,845.35
0,853,757.91,844.95,845.75
0,855.42,759.12,857.44,843.74
0,861.06,769.6,850.59,844.95
0,858.64,771.21,844.54,839.3
0,848.17,771.21,859.85,830.84
0,848.57,774.84,867.11,829.63
0,850.99,779.27,860.26,836.08
0,850.59,782.49,854.21,842.53
0,852.2,782.89,861.87,831.25
0,846.56,779.67,859.85,827.22
0,846.15,774.43,855.42,847.77
0,849.38,791.36,860.26,859.05
0,843.33,796.59,847.77,831.25
0,853.81,792.16,848.17,827.62
0,851.79,793.37,854.62,840.51
0,838.5,793.77,849.38,841.72
0,850.59,796.19,855.02,842.12
0,857.84,799.82,862.67,823.19
0,857.84,801.43,860.26,825.6
0,854.21,799.01,850.59,836.08
0,856.63,802.23,853.81,838.9
0,856.63,803.85,859.45,841.72
0,857.84,802.64,864.69,856.23
0,857.03,808.28,866.7,863.08
0,853.41,813.92,858.64,853
0,844.14,809.89,848.57,835.27
0,844.54,813.52,853.41,830.04
0,859.05,818.75,858.24,844.54
0,856.63,815.93,852.6,841.32
0,844.95,816.34,847.77,826.81
0,842.53,817.55,845.35,825.2
0,854.21,821.58,852.2,841.32
0,852.2,814.73,858.24,842.53
0,838.5,811.5,857.03,830.84
0,837.69,823.59,853,838.1
0,844.95,824.4,850.99,843.74
0,853.41,821.58,853,848.97
0,858.64,823.59,855.82,857.84
0,870.73,828.42,866.7,863.48
0,883.63,833.26,869.93,862.27
0,875.16,829.63,852.6,857.03
0,870.33,830.04,840.51,865.09
0,872.34,832.05,850.18,869.52
0,873.55,829.63,861.87,866.7
0,880.4,829.63,862.27,873.96
0,880,828.42,857.84,869.52
0,883.63,828.83,855.42,867.51
0,883.22,825.6,855.02,871.54
0,881.21,828.42,850.18,881.21
0,882.82,828.83,844.14,885.24
0,884.84,826.81,853.41,885.24
0,888.06,830.44,856.23,875.57
0,879.6,824.8,853.41,865.9
0,875.97,830.04,854.62,887.25
0,877.18,833.66,864.29,898.53
0,872.34,824.4,867.51,888.06
0,871.14,822.78,855.02,880
0,874.36,829.23,854.21,871.94
0,871.54,831.65,857.44,872.34
0,869.12,832.05,853.81,869.12
0,863.48,830.44,850.99,846.96
0,868.72,833.66,859.85,853.41
0,871.54,834.87,862.67,855.82
0,855.02,835.68,853.41,832.05
0,850.59,840.92,850.59,824.8
0,855.42,838.1,853,830.44
0,843.74,833.26,853,839.3
0,842.53,835.27,856.63,846.15
0,853.81,842.12,853.41,843.74
0,858.24,846.56,852.2,838.9
0,847.36,835.27,859.85,835.68
0,852.6,829.23,858.64,846.56
0,855.02,836.48,859.05,849.78
0,850.18,840.92,857.84,847.36
0,872.34,845.35,864.29,867.11
0,873.55,839.71,862.67,861.06
0,865.9,837.29,851.39,851.79
0,870.33,843.74,852.6,862.67
0,882.82,848.57,861.06,881.21
0,885.64,848.17,855.02,884.03
0,867.51,837.69,842.93,868.32
0,863.08,836.08,848.17,861.47
0,881.61,844.14,855.42,875.16
0,890.88,846.56,852.6,887.66
0,892.09,843.74,855.02,888.46
0,877.18,842.12,860.66,871.54
0,864.29,840.51,856.63,867.91
0,877.58,844.95,855.82,885.64
0,881.21,847.77,855.82,873.15
0,867.91,841.32,852.2,855.82
0,860.66,836.08,852.2,838.9
0,858.64,838.9,857.44,837.29
0,852.6,839.3,850.99,839.71
0,850.99,846.96,859.05,851.39
0,845.75,847.36,861.47,848.57
0,835.68,844.54,845.35,837.69
0,837.69,846.96,843.33,843.33
0,844.95,843.74,852.2,841.72
0,854.21,843.33,856.63,837.69
0,865.9,855.02,855.82,849.78
0,848.57,851.79,852.2,840.51
